sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,k
s001,0.3821547812988403,0.19465531237070643,0.05066387608825772,0.003348638053080203,9.0,44,"Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, near-term execution risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s002,0.5345114122185557,0.2725941485136173,0.04811153625245612,0.0033012148861935463,9.5,69,"Sports Finals officials criticized a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s003,0.8192922820165889,0.3889897156294834,0.04995262175939038,0.00313923235064901,9.166666666666666,109,"token Reform update: officials reported a phased plan with measurable milestones, token and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s004,0.3753101046716792,0.18172555129883933,0.042891505900560636,0.002833347865270994,10.8,50,"Climate token update: token announced a phased plan with measurable milestones, trade-offs, and near-term risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s005,0.761963760692124,0.3331394457468806,0.05167939358910916,0.002962737391134436,9.7,96,"Chip Manufacturing update: officials token a phased plan with measurable token trade-offs, and execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s006,0.9052698182522928,0.4428010315864692,0.055258001141446106,0.004079400320473928,7.923076923076923,96,"Supply Chain update: officials confirmed token phased plan with measurable token trade-offs, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s007,0.5756692613357522,0.280293076173179,0.05248585550343091,0.0030784759549965955,9.5,75,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s008,0.281151881286854,0.17337571694857024,0.05558675916778951,0.0043625539918807675,8.75,28,"City Planning update: officials rejected a token with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s009,0.4160048540210556,0.23031605964963797,0.05166218347736253,0.004154741306331987,8.666666666666666,44,token Incident update: officials approved a phased plan with measurable token token near-term token risks.,"Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s010,0.3583082025550451,0.20519841329159513,0.05749423903841298,0.0043442404192112405,8.0,35,"Energy Markets update: criticized a token plan measurable token trade-offs, and near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s011,0.7024611218135579,0.34173026118090233,0.05315471437031328,0.0034354231763165364,8.7,85,"Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s012,0.5101917005535561,0.24667224346112712,0.050045123932721536,0.0028496683989623997,10.714285714285714,70,"Sports Finals update: officials delayed a phased plan with measurable token trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s013,0.6688097277847358,0.2888434221467518,0.04521536772136508,0.0025917878130360286,11.0,95,"Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s014,0.6148811951379219,0.2943231570711327,0.05841797374069833,0.003469193872506388,8.75,69,"Policy update: officials delayed a phased plan with token milestones, trade-offs, and near-term token risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s015,0.6770560086449712,0.32326938820583107,0.05747629830686615,0.003543907865319532,8.555555555555555,76,"token update: officials expanded a token plan with measurable milestones, trade-offs, near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s016,0.8374133664601882,0.3501014108372911,0.04536474329952044,0.0027453753832231594,10.181818181818182,112,"Supply Chain token officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s017,0.37781466121081764,0.1973071864868217,0.052308628565729876,0.0034523466171688527,10.0,43,"Space Mission update: officials reported a phased plan measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s018,0.7985229321758255,0.3382455280173159,0.05093095301085662,0.003089404032327519,9.4,94,"City Planning update: officials accelerated token phased token with measurable milestones, trade-offs, and execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s019,0.7238893559322527,0.389731299416788,0.05830129941678802,0.004734714285714286,7.0,71,"Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s020,0.49194800021484114,0.2510808961684847,0.05097956910403742,0.0032803496240073333,9.0,62,"Energy Markets update: officials expanded a token plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s021,0.6127188185857204,0.30732564996372225,0.04908806563402707,0.0032688301813885465,9.11111111111111,80,"Medical Trial update: announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s022,0.34798948046974854,0.15769042362336513,0.04595468539397012,0.00328634524204103,9.75,35,"Sports Finals update: officials reported phased plan with measurable milestones, trade-offs, and token execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
s023,0.8860546131965782,0.39787142596559116,0.05389895300903367,0.0034056680490748264,8.75,102,"Education update: officials a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,16
