sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,rescue_alpha,window_size,cooling_tokens
s047,1.1643838776997242,0.46245377233165097,0.05109707084303978,0.003577014795553141,8.0,116,"Space Mission update: officials delayed a phased plan measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,20
s048,0.625796101799853,0.2850493272049535,0.05034582143653539,0.003503037399528629,8.0,68,"City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,20
s049,0.3435854675580766,0.17083408926565155,0.046761217848992113,0.0031018217854164856,8.6,41,"Cybersecurity Incident update: officials accelerated a token plan with token milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,20
s000,0.8047964597816663,0.39241736581322,0.04990349359435754,0.0031137624747169315,9.076923076923077,111,"Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s001,0.40029686660307073,0.2060409773444778,0.05076195542485356,0.003611140044642424,8.833333333333334,44,"Medical Trial update: officials reported a phased plan measurable milestones, trade-offs, and near-term token risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s002,0.5832607098169503,0.24960698588793734,0.046056031792582594,0.0029933963837552166,8.875,69,"Sports Finals token officials criticized a phased plan with measurable milestones, trade-offs, and token execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s003,0.8837834481172301,0.36624324619412263,0.04886750273116736,0.0029386642913236598,9.25,109,"Education token update: officials reported a phased plan with measurable milestones, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s004,0.3727434052012991,0.19173409127755994,0.04357238633326401,0.0030237082641693044,9.833333333333334,50,"Climate Policy update: officials announced token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s005,0.7748981917535772,0.3378481729042228,0.050635673615128766,0.00302328946620099,9.454545454545455,96,"Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s006,0.7986596936350534,0.41281017752515103,0.055538901178496324,0.003760750277333208,7.538461538461538,96,"Supply Chain update: officials confirmed a phased plan token token trade-offs, token near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s007,0.6145943621596119,0.28433228685428025,0.0483153820888337,0.0031894176319654938,9.333333333333334,75,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s008,0.26962529304443966,0.15360158591663395,0.0518434066642691,0.0037688214537912905,8.5,28,"City Planning update: officials rejected a phased plan with token milestones, token and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s009,0.4420494678762651,0.20762388062794535,0.05210443278581812,0.0036167313451657495,7.333333333333333,44,"Cybersecurity Incident update: officials token a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s010,0.3736458930471794,0.1806161230111563,0.05183074186607873,0.003787805327796399,7.4,35,"Energy Markets update: officials criticized a plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s011,0.7128382595767656,0.3163165392517153,0.049859696728661626,0.0031721052681315913,8.6,85,"Medical Trial update: officials rejected phased plan with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s012,0.6125160354590174,0.24307867585119397,0.04150788202023141,0.002921315852622646,9.5,70,"Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s013,0.5716822210268535,0.2616324192457959,0.036271072984217216,0.0023974611304423267,10.666666666666666,95,"Education Reform update: officials reported a phased plan with token milestones, token and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s014,0.5926948576277049,0.2872895562729587,0.0479895997132308,0.0035191170082312932,7.888888888888889,69,"Climate Policy update: officials delayed a phased plan with token milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s015,0.6037201126834015,0.3215354959189962,0.054804560514979575,0.003556412472053555,7.6,76,"Chip Manufacturing update: officials expanded token phased plan with measurable milestones, trade-offs, near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s016,0.8183451065129618,0.3527111237461315,0.04533480474468367,0.0027691560270400708,9.583333333333334,112,"Supply Chain update: officials delayed token phased plan with measurable trade-offs, token near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s017,0.3609818696864779,0.17156590252110737,0.04582707060502301,0.002993781712287723,8.8,43,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s018,0.7791706483961781,0.3398950199471822,0.04845724656607817,0.0031337394987215484,9.0,94,"City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s019,0.6640596124429297,0.3343390220649346,0.0570050220649345,0.003961914285714287,7.1,71,"Cybersecurity Incident update: officials announced token plan measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
s020,0.4473874317894626,0.2540470078453174,0.046014656747457444,0.003410366411440327,8.625,62,"Energy Markets update: officials a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.2,5,50
