sample_id,task,draft,k,regime,seed,n_denoise_steps,accept_mode,latency_s,ttft_ms,tpot_ms,num_tokens,tokens_per_sec,total_proposed,total_accepted,n_verify_steps,alpha,B_eff,block_accept_rate,stopped_eos,output_text
gsm8k_423,gsm8k,drift,16,deterministic,42,2,block,1.7554,148.38,6.3,256,145.84,241,145566,16,604.0083,9097.88,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw
gsm8k_427,gsm8k,drift,16,deterministic,42,2,block,1.6391,118.94,5.96,256,156.18,241,144958,16,601.4855,9059.88,0.0625,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw
gsm8k_428,gsm8k,drift,16,deterministic,42,2,block,1.722,111.08,6.32,256,148.67,241,407071,16,1689.0913,25441.94,0.0,False,"	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw"
gsm8k_434,gsm8k,drift,16,deterministic,42,2,block,1.7624,123.63,6.43,256,145.26,241,218489,16,906.5934,13655.56,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw
gsm8k_439,gsm8k,drift,16,deterministic,42,2,block,1.8054,147.59,6.5,256,141.79,241,407476,16,1690.7718,25467.25,0.0,False,"	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw"
gsm8k_442,gsm8k,drift,16,deterministic,42,2,block,1.7909,123.54,6.54,256,142.95,241,638726,16,2650.3154,39920.38,0.0,False,"	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw"
gsm8k_454,gsm8k,drift,16,deterministic,42,2,block,1.8017,123.38,6.58,256,142.09,241,419115,16,1739.0664,26194.69,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw
gsm8k_455,gsm8k,drift,16,deterministic,42,2,block,1.8048,125.6,6.59,256,141.84,241,360292,16,1494.9876,22518.25,0.0,False,"	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw"
gsm8k_463,gsm8k,drift,16,deterministic,42,2,block,1.8095,125.31,6.6,256,141.47,241,513541,16,2130.8755,32096.31,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw
gsm8k_464,gsm8k,drift,16,deterministic,42,2,block,1.7842,126.27,6.5,256,143.48,241,880646,16,3654.1328,55040.38,0.0,False,"	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw"
gsm8k_473,gsm8k,drift,16,deterministic,42,2,block,1.8127,120.84,6.63,256,141.22,241,475739,16,1974.0207,29733.69,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw
gsm8k_474,gsm8k,drift,16,deterministic,42,2,block,1.7708,128.01,6.44,256,144.57,241,411892,16,1709.0954,25743.25,0.0,False,"	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw%	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw""	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw#	Draw"
gsm8k_479,gsm8k,drift,16,deterministic,42,2,block,1.8226,123.79,6.66,256,140.46,241,293029,16,1215.888,18314.31,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw$	Draw
